S.no,District,VDC,Demo,Organization,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,ZnSO4_kg_ha,FYM_t_ha,N_source,N_methods,N_time,Variety,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,PFPN,lat_fixed,lon_fixed,lat_key,lon_key,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,OC,P_Olsen,Exch_K,yield_control_pooled,n_supply,p_supply,k_supply,n_rec_quefts,p_rec_quefts,k_rec_quefts,AE_pooled,NUE
101.0,Dang,,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-NFY886uH,28.24857485946268 82.33078231103718 1481.0 5.0,28.24857485946268,82.33078231103718,1481.0,5.0,3833.0,20000.0,14000.0,330.0,26.5,10.742,,,,28.24857485946268,82.33078231103718,28.24857485946268,82.33078231103718,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,42.57826086956523,89.51666666666667
115.0,Dang,,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-FAO384vK,28.24862238485366 82.33084609732032 1474.0 6.0,28.24862238485366,82.33084609732032,1474.0,6.0,40000.0,20667.0,13333.0,325.0,26.5,10.742,,,,28.24862238485366,82.33084609732032,28.24862238485366,82.33084609732032,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,42.57826086956523,89.51666666666667
129.0,Dang,,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-DNT153tI,28.2486729696393 82.33093955554068 1471.0 5.0,28.2486729696393,82.33093955554068,1471.0,5.0,38000.0,16000.0,9067.0,350.0,30.5,7.161,,,,28.2486729696393,82.33093955554068,28.2486729696393,82.33093955554068,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,12.736594202898544,59.675
143.0,Dang,,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-CAU588oA,28.24870737735182 82.330974759534 1477.0 7.0,28.24870737735182,82.330974759534,1477.0,7.0,35000.0,13667.0,8433.0,400.0,31.0,6.613,,,,28.24870737735182,82.330974759534,28.24870737735182,82.330974759534,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,16.339855072463767,110.21666666666667
157.0,Dang,,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-SVN127lI,28.24842926580459 82.33088021166623 1484.0 5.0,28.24842926580459,82.33088021166623,1484.0,5.0,40000.0,16667.0,7933.0,450.0,31.2,6.202,,,,28.24842926580459,82.33088021166623,28.24842926580459,82.33088021166623,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,7.299888517279815,79.51282051282051
171.0,Dang,,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-SRO605gY,28.248560442589223 82.33078214339912 1479.0 5.0,28.248560442589223,82.33078214339912,1479.0,5.0,38000.0,15000.0,8000.0,450.0,25.8,6.745,,,,28.248560442589223,82.33078214339912,28.248560442589223,82.33078214339912,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,9.269927536231881,56.208333333333336
185.0,Dang,,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-BGA783oA,28.248641160316765 82.33091575093567 1484.0 6.0,28.248641160316765,82.33091575093567,1484.0,6.0,40000.0,13333.0,6300.0,420.0,27.4,5.198,,,,28.248641160316765,82.33091575093567,28.248641160316765,82.33091575093567,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,-3.6217391304347832,43.31666666666667
199.0,Dang,,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-HUD500yM,28.24866379145533 82.33086839318275 1481.0 5.0,28.24866379145533,82.33086839318275,1481.0,5.0,37000.0,13000.0,5933.0,430.0,27.3,4.902,,,,28.24866379145533,82.33086839318275,28.24866379145533,82.33086839318275,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,-6.088405797101452,40.85
213.0,Dang,,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-QNR384cY,28.248787466436625 82.33105790801346 1485.0 5.0,28.248787466436625,82.33105790801346,1485.0,5.0,40000.0,15000.0,7833.0,300.0,28.9,6.329,,,,28.248787466436625,82.33105790801346,28.248787466436625,82.33105790801346,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,11.606521739130422,105.48333333333333
227.0,Dang,,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-LEJ456wT,28.248768816702068 82.33099672012031 1481.0 5.0,28.248768816702068,82.33099672012031,1481.0,5.0,41667.0,10000.0,8283.0,300.0,28.7,6.711,,,,28.248768816702068,82.33099672012031,28.248768816702068,82.33099672012031,6.41,3.49,0.17,207.99,485.15,48.11,17.38,30.69,Salyan,direct_overlay,False,0.0,direct_overlay,,20.24361948955917,79.99615384615385,3.9609925240999404,5.632608695652174,117.35226218097449,46.48782706808852,40.943513176705316,165.29547563805102,0.0,384.9166981123731,13.825529542920846,86.03846153846153
104.0,Dang,,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-QBL308bA,28.258837452158332 82.33735204674304 1141.0 7.0,28.25883745215833,82.33735204674304,1141.0,7.0,38333.0,14333.0,13333.0,330.0,28.3,10.864,,,,28.25883745215833,82.33735204674304,28.25883745215833,82.33735204674304,6.61,2.9,0.13,157.18,417.34,48.09,19.84,31.8,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,60.45384615384616,3.407359826873893,5.632608695652174,103.23259860788863,35.01903009548456,37.57413349632062,193.53480278422273,57.032105406701795,393.0705969389041,43.594927536231886,90.53333333333333
118.0,Dang,,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-LDL292qB,28.258865447714925 82.33737727627158 1139.0 6.0,28.258865447714925,82.33737727627158,1139.0,6.0,39333.0,13667.0,14033.0,350.0,29.4,11.259,,,,28.258865447714925,82.33737727627158,28.258865447714925,82.33737727627158,6.61,2.9,0.13,157.6,417.21,48.08,19.86,31.75,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,60.61538461538461,3.4062984457997243,5.632608695652174,103.23259860788863,35.09979932625379,37.56242928068224,193.53480278422273,56.107297714394136,393.098921140749,46.88659420289855,93.825
132.0,Dang,,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-JQR102iQ,28.258859748020768 82.33739177696407 1127.0 8.0,28.258859748020768,82.33739177696407,1127.0,8.0,35000.0,13333.0,14000.0,320.0,29.1,11.28,,,,28.258859748020768,82.33739177696407,28.258859748020768,82.33739177696407,6.61,2.9,0.13,157.78,417.32,48.05,19.88,31.75,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,60.684615384615384,3.407196537477867,5.632608695652174,103.23259860788863,35.13441471086917,37.57233284776087,193.53480278422273,55.71095156054797,393.0749545084187,47.06159420289854,94.0
146.0,Dang,,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-RSR163rI,28.25888522900641 82.33749621547759 1132.0 5.0,28.25888522900641,82.33749621547759,1132.0,5.0,39667.0,13667.0,11667.0,350.0,30.1,9.267,,,,28.25888522900641,82.33749621547759,28.25888522900641,82.33749621547759,6.62,2.9,0.13,159.29,417.57,47.94,20.0,31.65,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,61.26538461538461,3.4092376549281918,5.632608695652174,103.51856148491879,35.38859137961806,37.395926452351624,192.96287703016242,52.80062870337318,393.501857985309,60.57318840579708,154.45
160.0,Dang,,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-VVR996aE,28.258952074684203 82.33756083995104 1116.0 5.0,28.258952074684203,82.33756083995104,1116.0,5.0,37333.0,13333.0,15000.0,310.0,31.1,11.574,,,,28.258952074684203,82.33756083995104,28.258952074684203,82.33756083995104,6.62,2.9,0.13,160.55,417.29,47.99,20.02,31.5,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,61.75,3.4069516033838285,5.632608695652174,103.51856148491879,35.630899071925754,37.37085075388991,192.96287703016242,50.02620562645012,393.56254117558643,76.17168338907469,148.3846153846154
174.0,Dang,,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-OKQ274xH,28.25859274249524 82.33751515857875 1154.0 9.0,28.25859274249524,82.33751515857875,1154.0,9.0,33333.0,12000.0,13333.0,335.0,27.1,11.045,,,,28.25859274249524,82.33751515857875,28.25859274249524,82.33751515857875,6.62,2.9,0.14,158.03,420.09,47.4,20.32,32.07,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,60.78076923076923,3.429812118827464,5.632608695652174,103.51856148491879,35.14628368731037,37.621607738507066,192.96287703016242,55.575051780296235,392.9557092728129,45.10326086956522,92.04166666666667
188.0,Dang,,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-KSK295lK,28.258693157695234 82.33759361319244 1145.0 5.0,28.25869315769524,82.33759361319244,1145.0,5.0,36000.0,12667.0,14000.0,356.0,28.1,11.439,,,,28.25869315769524,82.33759361319244,28.25869315769524,82.33759361319244,6.62,2.9,0.14,159.43,419.6,47.42,20.36,31.9,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,61.31923076923077,3.425811528624828,5.632608695652174,103.51856148491879,35.41551445654114,37.57772526619907,192.96287703016242,52.49235947260396,393.0619048557982,48.38659420289855,95.325
202.0,Dang,,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-WFV113dZ,28.258730750530958 82.33766242861748 1140.0 6.0,28.25873075053096,82.33766242861748,1140.0,6.0,34000.0,11000.0,13000.0,370.0,30.2,10.311,,,,28.25873075053096,82.33766242861748,28.25873075053096,82.33766242861748,6.63,2.9,0.14,159.91,419.88,47.44,20.35,31.83,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,61.50384615384615,3.4280975801691906,5.632608695652174,103.80452436194894,35.47102545511333,37.40278606591257,192.39095127610213,51.8567585389524,393.4852577204916,38.98659420289855,85.925
216.0,Dang,,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-NDC200nS,28.2589607918635 82.33757332898676 1134.0 7.0,28.2589607918635,82.33757332898676,1134.0,7.0,34667.0,10333.0,11667.0,360.0,30.1,19.267,,,,28.2589607918635,82.33757332898676,28.2589607918635,82.33757332898676,6.62,2.9,0.13,160.79,417.27,47.99,20.03,31.48,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,61.842307692307685,3.406788313987802,5.632608695652174,103.51856148491879,35.677052918079596,37.36905963257122,192.96287703016242,49.49774408798863,393.5668756891776,227.23985507246377,321.1166666666667
230.0,Dang,,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-EEW135nX,28.258966449648142 82.33764692209661 1134.0 7.0,28.258966449648145,82.33764692209661,1134.0,7.0,39333.0,10000.0,12667.0,350.0,29.9,10.09,,,,28.258966449648145,82.33764692209661,28.258966449648145,82.33764692209661,6.62,2.9,0.13,161.45,417.64,47.96,20.08,31.44,Salyan,direct_overlay,False,0.0,direct_overlay,,16.82134570765661,62.09615384615384,3.4098091678142826,5.632608695652174,103.51856148491879,35.80397599500267,37.40219537696706,192.96287703016242,48.04447485721939,393.48668718773973,57.14604236343366,129.35897435897436
232.0,Doti,Chhatiwan,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-YWG646uS,29.080055002123117 80.59002564288676 1160.0 5.0,29.08005500212312,80.59002564288676,1160.0,5.0,21711.0,12222.0,8888.0,322.0,28.7,7.456,,,,29.08005500212312,80.59002564288676,29.08005500212312,80.59002564288676,5.96,3.21,0.16,67.86,309.01,51.46,15.38,35.6,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.619489559164734,26.099999999999998,2.5229028132992326,5.8999999999999995,93.69327146171695,19.561607888631087,34.16318418988436,212.6134570765661,234.01958967517405,401.32509426047983,12.966666666666674,62.13333333333333
237.0,Doti,Chhatiwan,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-IQR558cQ,29.080102150328457 80.58986630290747 1163.0 4.5,29.080102150328457,80.58986630290747,1163.0,4.5,20500.0,10555.0,7806.0,322.0,27.9,6.621,,,,29.080102150328457,80.58986630290747,29.080102150328457,80.58986630290747,5.99,3.23,0.16,67.43,308.61,51.47,15.48,35.42,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.73549883990719,25.934615384615388,2.5196370253787133,5.8999999999999995,95.23254060324825,19.52440441504551,33.529350272771325,209.5349187935035,234.44556944772893,402.8589723398934,6.008333333333342,55.175
242.0,Doti,Chhatiwan,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-ENC874mI,29.08013136126101 80.58982397429645 1158.0 4.5,29.08013136126101,80.58982397429645,1158.0,4.5,22222.0,11222.0,8666.0,327.0,28.9,7.24941,,,,29.08013136126101,80.58982397429645,29.08013136126101,80.58982397429645,6.0,3.23,0.16,67.34,308.44,51.52,15.51,35.34,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.73549883990719,25.900000000000002,2.5182490655124927,5.8999999999999995,95.55104408352666,19.507424593967517,33.37737090952347,208.89791183294668,234.6399883990719,403.22676239895316,11.245083333333339,60.41175
247.0,Doti,Chhatiwan,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-TTC799sJ,29.080242505297065 80.58977385051548 1154.0 5.0,29.080242505297065,80.58977385051548,1154.0,5.0,13503.0,11944.0,8222.0,324.0,29.0,6.867,,,,29.080242505297065,80.58977385051548,29.080242505297065,80.58977385051548,6.01,3.24,0.16,67.36,308.04,51.77,15.56,35.09,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.793503480278424,25.907692307692308,2.514983277591973,5.8999999999999995,96.16635730858468,19.531243485632697,33.10911314620866,207.66728538283064,234.36726208950563,403.8759461861751,16.116666666666678,114.45
252.0,Doti,Chhatiwan,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-ZLY869sR,29.080344010144472 80.58960730209947 1162.0 5.0,29.080344010144472,80.58960730209947,1162.0,5.0,14615.0,10981.0,8577.0,325.0,28.7,7.195,,,,29.080344010144472,80.58960730209947,29.080344010144472,80.58960730209947,6.04,3.27,0.16,66.19,307.41,51.74,15.67,34.9,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.96751740139211,25.457692307692305,2.509839661617155,5.8999999999999995,98.02412993039444,19.362166339461,32.37523693200565,203.95174013921113,236.30319541317152,405.6519266245464,16.602564102564113,92.24358974358974
257.0,Doti,Chhatiwan,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-QYC358kK,29.07993044704199 80.59021390043199 1160.0 3.5,29.07993044704199,80.59021390043199,1160.0,3.5,15000.0,7777.0,4333.0,290.0,22.5,3.95,,,,29.07993044704199,80.59021390043199,29.07993044704199,80.59021390043199,5.93,3.18,0.16,67.9,308.74,51.3,15.25,35.96,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.445475638051047,26.115384615384617,2.520698406452882,5.8999999999999995,91.87691415313225,19.497791785650545,34.82726710584587,216.2461716937355,234.75028405430126,399.718013603853,-16.249999999999993,32.916666666666664
262.0,Doti,Chhatiwan,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-ZGZ385fU,29.079946749843657 80.59022915549576 1157.0 4.0,29.079946749843657,80.59022915549576,1157.0,4.0,16666.0,7777.0,4111.0,288.0,25.6,3.598,,,,29.079946749843657,80.59022915549576,29.079946749843657,80.59022915549576,5.93,3.18,0.16,68.02,308.84,51.35,15.25,35.93,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.445475638051047,26.16153846153846,2.521514853433011,5.8999999999999995,91.87691415313225,19.520868708727466,34.838547557716645,216.2461716937355,234.48605328507048,399.6907149103257,-19.18333333333333,29.983333333333334
267.0,Doti,Chhatiwan,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-TLA487wE,29.080043602734804 80.59025413356721 1165.0 5.0,29.080043602734804,80.59025413356721,1165.0,5.0,17222.0,6666.0,4377.0,292.0,25.0,3.862,,,,29.080043602734804,80.59025413356721,29.080043602734804,80.59025413356721,5.92,3.18,0.16,68.59,309.51,51.57,15.23,35.75,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.445475638051047,26.380769230769232,2.5269850481998812,5.8999999999999995,91.56334106728539,19.625642155987865,35.0499792178783,216.87331786542921,233.28639731393892,399.1790502927345,-16.983333333333327,32.18333333333333
272.0,Doti,Chhatiwan,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-DGF556zS,29.08000743482262 80.59020115993917 1154.0 5.0,29.08000743482262,80.59020115993917,1154.0,5.0,18444.0,6888.0,4116.0,290.0,25.0,3.976,,,,29.08000743482262,80.59020115993917,29.08000743482262,80.59020115993917,5.93,3.18,0.16,68.23,309.18,51.46,15.27,35.8,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.445475638051047,26.242307692307694,2.524290773165453,5.8999999999999995,91.87691415313225,19.561253324112084,34.876901094077304,216.2461716937355,234.02364943891664,399.5978993523329,-32.066666666666656,66.26666666666667
277.0,Doti,Chhatiwan,,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-ADL983qB,29.080108646303415 80.59022806584835 1165.0 4.5,29.08010864630341,80.59022806584835,1165.0,4.5,15777.0,7888.0,3555.0,276.0,25.0,3.137,,,,29.08010864630341,80.59022806584835,29.08010864630341,80.59022806584835,5.93,3.18,0.16,68.82,309.86,51.69,15.25,35.61,Doti,direct_overlay,False,0.0,direct_overlay,FMR_005,18.445475638051047,26.469230769230766,2.529842612630336,5.8999999999999995,91.87691415313225,19.67471486257362,34.9536081667986,216.2461716937355,232.72451482353205,399.41226823634736,-35.42307692307692,40.217948717948715
233.0,Doti,Dipayal,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-HJP912dB,29.255790319293737 80.9320121537894 503.0 4.0,29.255790319293737,80.9320121537894,503.0,4.0,12922.0,9433.0,8777.0,315.0,24.8,7.765,,,,29.255790319293737,80.9320121537894,29.255790319293737,80.9320121537894,6.2,3.16,0.15,101.05,402.8,54.38,15.22,29.01,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_111,18.329466357308586,38.86538461538461,3.288648435963014,5.8999999999999995,99.71229698375872,25.71969926824915,40.89359250589732,200.57540603248256,163.50944337854722,385.0375061357285,15.541666666666668,64.70833333333333
238.0,Doti,Dipayal,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-SYN368rW,29.255746020935476 80.9319225512445 497.0 4.5,29.25574602093548,80.9319225512445,497.0,4.5,11444.0,9888.0,9291.0,320.0,26.3,8.055,,,,29.25574602093548,80.9319225512445,29.25574602093548,80.9319225512445,6.2,3.16,0.15,101.05,402.8,54.38,15.22,29.01,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_111,18.329466357308586,38.86538461538461,3.288648435963014,5.8999999999999995,99.71229698375872,25.71969926824915,40.89359250589732,200.57540603248256,163.50944337854722,385.0375061357285,17.958333333333336,67.125
243.0,Doti,Dipayal,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-UJC714mR,29.255823763087392 80.93188734725118 513.0 5.0,29.255823763087392,80.93188734725118,513.0,5.0,16066.0,12444.0,10111.0,325.0,19.5,9.557,,,,29.255823763087392,80.93188734725118,29.255823763087392,80.93188734725118,6.2,3.16,0.15,101.05,402.8,54.38,15.22,29.01,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_111,18.329466357308586,38.86538461538461,3.288648435963014,5.8999999999999995,99.71229698375872,25.71969926824915,40.89359250589732,200.57540603248256,163.50944337854722,385.0375061357285,30.47500000000001,79.64166666666667
248.0,Doti,Dipayal,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-UCQ922sM,29.255790319293737 80.9320121537894 503.0 4.5,29.255790319293737,80.9320121537894,503.0,4.5,12444.0,10111.0,7888.0,327.0,27.2,6.556,,,,29.255790319293737,80.9320121537894,29.255790319293737,80.9320121537894,6.2,3.16,0.15,101.05,402.8,54.38,15.22,29.01,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_111,18.329466357308586,38.86538461538461,3.288648435963014,5.8999999999999995,99.71229698375872,25.71969926824915,40.89359250589732,200.57540603248256,163.50944337854722,385.0375061357285,10.933333333333342,109.26666666666667
